,percentile,R,rho,sojourn_err,abs_sojourn_err,method
2506,0.9999,6,0.32,0.36190476190476,3.4199999999999253,D
2507,0.9999,6,0.33,0.3402275077559447,3.28999999999993,D
2508,0.9999,6,0.34,0.3218623481781362,3.179999999999932,D
2509,0.9999,6,0.35,0.3159999999999988,3.1599999999999344,D
2510,0.9999,6,0.36,0.32599999999999857,3.2599999999999305,D
2511,0.9999,6,0.37,0.3267130089374365,3.28999999999993,D
2512,0.9999,6,0.38,0.33664349553127954,3.3899999999999277,D
2513,0.9999,6,0.39,0.3409090909090896,3.4499999999999282,D
2514,0.9999,6,0.4,0.35849056603773427,3.609999999999923,D
2515,0.9999,6,0.41,0.37799999999999817,3.7799999999999176,D
2516,0.9999,6,0.42,0.37351778656126317,3.7799999999999194,D
2517,0.9999,6,0.43,0.37845849802371373,3.8299999999999184,B
2518,0.9999,6,0.44,0.34486166007905006,3.4899999999999274,B
2519,0.9999,6,0.45,0.306182531894012,3.11999999999993,B
2520,0.9999,6,0.46,0.2771792360430936,2.829999999999938,B
2521,0.9999,6,0.47,0.25588235294117534,2.6099999999999444,B
2522,0.9999,6,0.48,0.22904483430799122,2.34999999999995,B
2523,0.9999,6,0.49,0.2134502923976599,2.1899999999999533,B
2524,0.9999,6,0.5,0.1600753295668545,1.6999999999999655,B
2525,0.9999,6,0.51,0.13240740740740703,1.4299999999999713,B
2526,0.9999,6,0.52,0.11970534069981553,1.299999999999974,B
2527,0.9999,6,0.53,0.11499540018399235,1.2499999999999751,B
2528,0.9999,6,0.54,0.05764192139737969,0.6599999999999859,B
2529,0.9999,6,0.55,0.04935064935064916,0.5699999999999878,B
2530,0.9999,6,0.56,0.03492333901192491,0.40999999999999126,B
2531,0.9999,6,0.57,0.02693602693602683,0.3199999999999932,B
2532,0.9999,6,0.58,0.019102990033222668,0.22999999999999687,B
2533,0.9999,6,0.59,-0.004035512510088911,-0.05000000000000071,C
2534,0.9999,6,0.6,-0.032684824902723626,-0.41999999999999105,C
2535,0.9999,6,0.61,-0.03091190108191657,-0.39999999999999325,C
2536,0.9999,6,0.62,-0.05097451274362788,-0.6799999999999837,C
2537,0.9999,6,0.63,-0.06637490882567434,-0.9099999999999788,C
2538,0.9999,6,0.64,-0.07229778095919805,-1.0099999999999785,C
2539,0.9999,6,0.65,-0.08813324080499603,-1.2699999999999694,C
2540,0.9999,6,0.66,-0.09319727891156457,-1.3699999999999743,C
2541,0.9999,6,0.67,-0.0838404327248138,-1.2399999999999736,C
2542,0.9999,6,0.68,-0.0939553219448093,-1.4299999999999713,C
2543,0.9999,6,0.69,-0.09354838709677392,-1.449999999999969,C
2544,0.9999,6,0.7,-0.1074999999999998,-1.7199999999999651,A
2545,0.9999,6,0.71,-0.1253767329716748,-2.0800000000000587,A
2546,0.9999,6,0.72,-0.13633703920422233,-2.330000000000142,A
2547,0.9999,6,0.73,-0.1673130193905982,-3.0200000000003016,A
2548,0.9999,6,0.74,-0.16883821932683768,-3.1100000000003636,A
2549,0.9999,6,0.75,-0.19732785200413558,-3.8400000000005257,A
2550,0.9999,6,0.76,-0.20310155077541542,-4.0600000000006204,A
2551,0.9999,6,0.77,-0.204400977995138,-4.180000000000653,A
2552,0.9999,6,0.78,-0.23304107060455248,-5.050000000000789,A
2553,0.9999,6,0.79,-0.23914017017468292,-5.340000000000835,A
2554,0.9999,6,0.8,-0.2709731543624482,-6.460000000001017,A
2555,0.9999,6,0.81,-0.2909525707453494,-7.300000000001145,A
2556,0.9999,6,0.82,-0.30707762557080887,-8.070000000001258,A
2557,0.9999,6,0.83,-0.3148420279206785,-8.570000000001325,A
2558,0.9999,6,0.84,-0.34273916035791346,-9.960000000001564,A
2559,0.9999,6,0.85,-0.3715478484264944,-11.570000000001805,A
2560,0.9999,6,0.86,-0.39608433734942333,-13.150000000001633,A
2561,0.9999,6,0.87,-0.42031029619183263,-14.900000000001107,A
2562,0.9999,6,0.88,-0.45267810712428536,-17.41000000000043,A
2563,0.9999,6,0.89,-0.48384781048096587,-20.219999999999686,A
2564,0.9999,6,0.9,-0.5125716806351814,-23.23999999999889,A
2565,0.9999,6,0.91,-0.54420946626382,-27.01999999999795,A
2566,0.9999,6,0.92,-0.5796917497733122,-31.96999999999678,A
2567,0.9999,6,0.93,-0.611429507122936,-37.33999999999551,A
2568,0.9999,6,0.94,-0.6634335596508106,-47.879999999999015,A
2569,0.9999,6,0.95,-0.7071445413817592,-59.980000000005404,A
2570,0.9999,6,0.96,-0.9938598939436237,-106.83000000001809,F
2571,0.9999,6,0.97,-0.9933893798950933,-138.25000000001842,C
2572,0.9999,6,0.98,-0.9857942079859573,-179.72999999997919,C
2573,0.9999,6,0.99,-0.990566037735848,-180.59999999997916,F
2574,0.9999,7,0.01,-0.5087719298245588,-4.349999999999907,F
2575,0.9999,7,0.02,-0.399999999999998,-3.419999999999928,F
2576,0.9999,7,0.03,-0.2549707602339167,-2.1799999999999526,F
2577,0.9999,7,0.04,-0.17433155080213805,-1.6299999999999635,F
2578,0.9999,7,0.05,-0.04333694474539524,-0.3999999999999915,F
2579,0.9999,7,0.06,0.039003250270855716,0.3599999999999923,F
2580,0.9999,7,0.07,0.10393873085339118,0.9499999999999797,F
2581,0.9999,7,0.08,0.11443850267379646,1.069999999999979,F
2582,0.9999,7,0.09,0.13582887700534715,1.2699999999999747,D
2583,0.9999,7,0.1,0.14759358288770005,1.3799999999999724,D
2584,0.9999,7,0.11,0.17551462621885053,1.6199999999999637,D
2585,0.9999,7,0.12,0.1874322860238344,1.7299999999999631,D
2586,0.9999,7,0.13,0.18395721925133607,1.7199999999999633,D
2587,0.9999,7,0.14,0.21018418201516692,1.9399999999999586,D
2588,0.9999,7,0.15,0.22101841820151574,2.0399999999999565,D
2589,0.9999,7,0.16,0.2439824945295393,2.2299999999999525,D
2590,0.9999,7,0.17,0.22673796791443765,2.1199999999999566,D
2591,0.9999,7,0.18,0.25243770314192726,2.3299999999999503,D
2592,0.9999,7,0.19,0.2757111597374164,2.5199999999999445,D
2593,0.9999,7,0.2,0.28837719298245496,2.6299999999999457,D
2594,0.9999,7,0.21,0.2954048140043749,2.6999999999999424,D
2595,0.9999,7,0.22,0.29252437703141787,2.6999999999999424,D
2596,0.9999,7,0.23,0.298056155507558,2.759999999999941,D
2597,0.9999,7,0.24,0.2965738758029967,2.7699999999999427,D
2598,0.9999,7,0.25,0.3174946004319641,2.939999999999939,D
2599,0.9999,7,0.26,0.3315276273022736,3.0599999999999348,D
2600,0.9999,7,0.27,0.35448577680524973,3.239999999999929,D
2601,0.9999,7,0.28,0.35102925243770144,3.239999999999931,D
2602,0.9999,7,0.29,0.3596966413867803,3.3199999999999275,D
2603,0.9999,7,0.3,0.36501079913606754,3.3799999999999297,D
2604,0.9999,7,0.31,0.3600427350427336,3.36999999999993,D
2605,0.9999,7,0.32,0.3725910064239816,3.4799999999999294,D
2606,0.9999,7,0.33,0.38222698072804984,3.5699999999999257,D
2607,0.9999,7,0.34,0.38592750533048875,3.6199999999999246,D
2608,0.9999,7,0.35,0.4146868250539939,3.83999999999992,D
2609,0.9999,7,0.36,0.40021231422505155,3.769999999999923,D
2610,0.9999,7,0.37,0.3537206931702327,3.4699999999999243,D
2611,0.9999,7,0.38,0.3447236180904507,3.429999999999927,D
2612,0.9999,7,0.39,0.3811475409836048,3.7199999999999207,D
2613,0.9999,7,0.4,0.38430173292558456,3.7699999999999214,D
2614,0.9999,7,0.41,0.38461538461538286,3.799999999999919,D
2615,0.9999,7,0.42,0.3793793793793775,3.7899999999999174,D
2616,0.9999,7,0.43,0.3658051689860819,3.6799999999999216,B
2617,0.9999,7,0.44,0.33366533864541686,3.3499999999999286,B
2618,0.9999,7,0.45,0.30179282868525764,3.0299999999999354,B
2619,0.9999,7,0.46,0.2713717693836968,2.7299999999999436,B
2620,0.9999,7,0.47,0.21042471042470914,2.17999999999995,B
2621,0.9999,7,0.48,0.18900675024107919,1.9599999999999582,B
2622,0.9999,7,0.49,0.1693936477382089,1.7599999999999607,B
2623,0.9999,7,0.5,0.139601139601139,1.4699999999999687,B
2624,0.9999,7,0.51,0.12064090480678571,1.2799999999999745,B
2625,0.9999,7,0.52,0.1259541984732821,1.3199999999999736,B
2626,0.9999,7,0.53,0.09822263797941962,1.0499999999999776,B
2627,0.9999,7,0.54,0.08233117483811252,0.889999999999981,B
2628,0.9999,7,0.55,0.052205220522051995,0.5799999999999876,B
2629,0.9999,7,0.56,0.03999999999999984,0.4499999999999904,B
2630,0.9999,7,0.57,0.02534965034965025,0.2899999999999938,B
2631,0.9999,7,0.58,0.01116838487972535,0.13000000000000078,B
2632,0.9999,7,0.59,0.015450643776824131,0.17999999999999794,B
2633,0.9999,7,0.6,-0.0008396305625524737,-0.009999999999999787,B
2634,0.9999,7,0.61,-0.00745033112582808,-0.09000000000000163,B
2635,0.9999,7,0.62,-0.015484922575387064,-0.18999999999999595,C
2636,0.9999,7,0.63,-0.03560126582278482,-0.4499999999999922,C
2637,0.9999,7,0.64,-0.05525709900230218,-0.7199999999999847,C
2638,0.9999,7,0.65,-0.05895691609977304,-0.7799999999999834,C
2639,0.9999,7,0.66,-0.05970149253731324,-0.799999999999983,C
2640,0.9999,7,0.67,-0.05964653902798212,-0.8099999999999827,B
2641,0.9999,7,0.68,-0.06435285610990579,-0.889999999999981,B
2642,0.9999,7,0.69,-0.09078309078309027,-1.3099999999999685,B
2643,0.9999,7,0.7,-0.08459422283356245,-1.2299999999999756,B
2644,0.9999,7,0.71,-0.09625668449197822,-1.4399999999999675,B
2645,0.9999,7,0.72,-0.13493064312736397,-2.1399999999999526,A
2646,0.9999,7,0.73,-0.1455773955773977,-2.3699999999999974,A
2647,0.9999,7,0.74,-0.14682779456193798,-2.4300000000000423,A
2648,0.9999,7,0.75,-0.17501439263098387,-3.040000000000175,A
2649,0.9999,7,0.76,-0.19121734296833098,-3.4400000000002766,A
2650,0.9999,7,0.77,-0.206119162640921,-3.8400000000003818,A
2651,0.9999,7,0.78,-0.2236570247934118,-4.330000000000503,A
2652,0.9999,7,0.79,-0.2355000000000268,-4.710000000000614,A
2653,0.9999,7,0.8,-0.25704730052559177,-5.3800000000007575,A
2654,0.9999,7,0.81,-0.27584629460204657,-6.030000000000907,A
2655,0.9999,7,0.82,-0.2859042553191844,-6.450000000001008,A
2656,0.9999,7,0.83,-0.3099243061396497,-7.370000000001156,A
2657,0.9999,7,0.84,-0.33743061062652435,-8.51000000000133,A
2658,0.9999,7,0.85,-0.3663440059568512,-9.840000000001535,A
2659,0.9999,7,0.86,-0.39539748953978754,-11.340000000001773,A
2660,0.9999,7,0.87,-0.43183279742769165,-13.430000000002103,A
2661,0.9999,7,0.88,-0.46107784431140775,-15.400000000001906,A
2662,0.9999,7,0.89,-0.4942084942085114,-17.920000000001295,A
2663,0.9999,7,0.9,-0.5274336283185893,-20.86000000000058,A
2664,0.9999,7,0.91,-0.57165354330708,-25.40999999999955,A
2665,0.9999,7,0.92,-0.6058943089430749,-29.80999999999855,A
2666,0.9999,7,0.93,-0.642417661961615,-35.499999999997286,A
2667,0.9999,7,0.94,-0.6855267271021936,-43.859999999995495,A
2668,0.9999,7,0.95,-0.7283574174731546,-54.94000000000128,A
2669,0.9999,7,0.96,-0.9927628778203499,-93.28000000001116,F
2670,0.9999,7,0.97,-0.9922480620155054,-119.04000000002448,C
2671,0.9999,7,0.98,-0.9848067108582148,-167.87999999998996,C
2672,0.9999,7,0.99,-0.9906208863536627,-180.60999999997915,F
2673,0.9999,8,0.01,-0.12163742690058417,-1.0399999999999778,F
2674,0.9999,8,0.02,-0.2457142857142843,-2.1499999999999524,F
2675,0.9999,8,0.03,-0.5542857142857114,-4.849999999999895,F
2676,0.9999,8,0.04,0.06310160427807476,0.5899999999999892,D
2677,0.9999,8,0.05,0.09317443120259977,0.8599999999999817,D
2678,0.9999,8,0.06,0.1083423618634881,0.9999999999999787,D
2679,0.9999,8,0.07,0.10909090909090897,1.0199999999999818,D
2680,0.9999,8,0.08,0.1219251336898392,1.1399999999999775,D
2681,0.9999,8,0.09,0.13582887700534715,1.2699999999999747,D
2682,0.9999,8,0.1,0.16251354279523214,1.499999999999968,D
2683,0.9999,8,0.11,0.15180467091295027,1.4299999999999677,D
2684,0.9999,8,0.12,0.17219251336898336,1.6099999999999675,D
2685,0.9999,8,0.13,0.18395721925133607,1.7199999999999633,D
2686,0.9999,8,0.14,0.22210065645514115,2.0299999999999567,D
2687,0.9999,8,0.15,0.20534759358288696,1.9199999999999608,D
2688,0.9999,8,0.16,0.23185265438786454,2.1399999999999544,D
2689,0.9999,8,0.17,0.25492341356673837,2.3299999999999503,D
2690,0.9999,8,0.18,0.26754385964912153,2.439999999999948,D
2691,0.9999,8,0.19,0.262188515709641,2.4199999999999466,D
2692,0.9999,8,0.2,0.27302275189599023,2.519999999999948,D
2693,0.9999,8,0.21,0.278617710583152,2.579999999999945,D
2694,0.9999,8,0.22,0.29252437703141787,2.6999999999999424,D
2695,0.9999,8,0.23,0.31509846827133325,2.8799999999999386,D
2696,0.9999,8,0.24,0.3267543859649105,2.9799999999999347,D
2697,0.9999,8,0.25,0.3336980306345717,3.049999999999935,D
2698,0.9999,8,0.26,0.3304442036836391,3.0499999999999385,D
2699,0.9999,8,0.27,0.3391115926327174,3.1299999999999297,D
2700,0.9999,8,0.28,0.34449244060475,3.189999999999932,D
2701,0.9999,8,0.29,0.35421166306695273,3.2799999999999283,D
2702,0.9999,8,0.3,0.36285097192224447,3.3599999999999284,D
2703,0.9999,8,0.31,0.3770314192849386,3.479999999999926,D
2704,0.9999,8,0.32,0.3867822318526527,3.5699999999999257,D
2705,0.9999,8,0.33,0.3954496208017314,3.6499999999999204,D
2706,0.9999,8,0.34,0.4052004333694455,3.7399999999999203,D
2707,0.9999,8,0.35,0.4103671706263479,3.799999999999919,D
2708,0.9999,8,0.36,0.4200863930885511,3.889999999999919,D
2709,0.9999,8,0.37,0.41755888650963424,3.8999999999999186,D
2710,0.9999,8,0.38,0.41058201058200844,3.8799999999999155,D
2711,0.9999,8,0.39,0.40376569037656695,3.859999999999916,D
2712,0.9999,8,0.4,0.37716615698266903,3.699999999999921,D
2713,0.9999,8,0.41,0.400205761316871,3.8899999999999206,D
2714,0.9999,8,0.42,0.4104938271604922,3.9899999999999167,D
2715,0.9999,8,0.43,0.41918665276329337,4.019999999999916,B
2716,0.9999,8,0.44,0.3565573770491787,3.479999999999926,B
2717,0.9999,8,0.45,0.3433922996878236,3.2999999999999297,B
2718,0.9999,8,0.46,0.29435897435897324,2.8699999999999406,B
2719,0.9999,8,0.47,0.2510121457489864,2.4799999999999436,B
2720,0.9999,8,0.48,0.2166499498495477,2.159999999999954,B
2721,0.9999,8,0.49,0.17867719644619862,1.8099999999999614,B
2722,0.9999,8,0.5,0.15151515151515085,1.549999999999967,B
2723,0.9999,8,0.51,0.13894324853228865,1.4199999999999662,B
2724,0.9999,8,0.52,0.12475633528265036,1.279999999999971,B
2725,0.9999,8,0.53,0.10617760617760554,1.0999999999999748,B
2726,0.9999,8,0.54,0.09606147934678118,0.9999999999999751,B
2727,0.9999,8,0.55,0.07264150943396196,0.7699999999999836,B
2728,0.9999,8,0.56,0.0499075785582253,0.5399999999999885,B
2729,0.9999,8,0.57,0.0364630811303552,0.3999999999999897,B
2730,0.9999,8,0.58,0.040182648401826324,0.4399999999999906,B
2731,0.9999,8,0.59,0.008833922261483749,0.09999999999999432,B
2732,0.9999,8,0.6,-0.005203816131830142,-0.0600000000000005,B
2733,0.9999,8,0.61,-0.0017331022530327686,-0.019999999999997797,B
2734,0.9999,8,0.62,-0.011935208866155265,-0.1399999999999988,B
2735,0.9999,8,0.63,-0.018502943650126235,-0.2199999999999971,B
2736,0.9999,8,0.64,-0.032125205930806984,-0.3899999999999899,B
2737,0.9999,8,0.65,-0.04666130329847114,-0.5799999999999859,B
2738,0.9999,8,0.66,-0.04704944178628359,-0.5899999999999856,B
2739,0.9999,8,0.67,-0.05416012558869683,-0.6899999999999853,B
2740,0.9999,8,0.68,-0.06312548113933786,-0.8199999999999843,B
2741,0.9999,8,0.69,-0.072452830188679,-0.9599999999999795,B
2742,0.9999,8,0.7,-0.08944281524926694,-1.2199999999999793,B
2743,0.9999,8,0.71,-0.10866477272727251,-1.5299999999999692,B
2744,0.9999,8,0.72,-0.1100981767180921,-1.5699999999999648,B
2745,0.9999,8,0.73,-0.12898845892735863,-1.8999999999999577,B
2746,0.9999,8,0.74,-0.14941022280471777,-2.2799999999999514,B
2747,0.9999,8,0.75,-0.16038338658146908,-2.5099999999999447,A
2748,0.9999,8,0.76,-0.18875992669517686,-3.09,A
2749,0.9999,8,0.77,-0.2119788608338306,-3.610000000000106,A
2750,0.9999,8,0.78,-0.22602739726028515,-3.960000000000182,A
2751,0.9999,8,0.79,-0.2573131094258024,-4.750000000000334,A
2752,0.9999,8,0.8,-0.2850515463917742,-5.530000000000486,A
2753,0.9999,8,0.81,-0.3037220843672704,-6.120000000000605,A
2754,0.9999,8,0.82,-0.3289224952741304,-6.9600000000007665,A
2755,0.9999,8,0.83,-0.3430924062214394,-7.500000000000876,A
2756,0.9999,8,0.84,-0.377568493150719,-8.820000000001118,A
2757,0.9999,8,0.85,-0.402597402597439,-9.920000000001318,A
2758,0.9999,8,0.86,-0.42359767891686617,-10.950000000001516,A
2759,0.9999,8,0.87,-0.46753705010589786,-13.250000000001908,A
2760,0.9999,8,0.88,-0.5008167265599892,-15.330000000002265,A
2761,0.9999,8,0.89,-0.541333333333367,-18.270000000002135,A
2762,0.9999,8,0.9,-0.5764451647758184,-21.340000000001492,A
2763,0.9999,8,0.91,-0.6048246704799931,-24.320000000000867,A
2764,0.9999,8,0.92,-0.6415052326876008,-28.809999999999913,A
2765,0.9999,8,0.93,-0.6713018943974168,-33.30999999999895,A
2766,0.9999,8,0.94,-0.7092348284960319,-40.319999999997464,A
2767,0.9999,8,0.95,-0.7447424565681091,-48.86999999999683,A
2768,0.9999,8,0.96,-0.991339351061235,-81.27000000000504,F
2769,0.9999,8,0.97,-0.9909186502246453,-103.6600000000166,C
2770,0.9999,8,0.98,-0.9826139491172732,-146.38000000000952,C
2771,0.9999,8,0.99,-0.9906208863536627,-180.60999999997915,F
2772,0.9999,9,0.01,-0.4877192982456115,-4.169999999999911,F
2773,0.9999,9,0.02,-0.351999999999998,-3.0799999999999317,F
2774,0.9999,9,0.03,-0.2699999999999988,-2.6999999999999424,F
2775,0.9999,9,0.04,-0.0628385698808231,-0.5799999999999876,F
2776,0.9999,9,0.05,0.03033586132177667,0.27999999999999403,F
2777,0.9999,9,0.06,0.0029999999999998092,0.029999999999997584,F
2778,0.9999,9,0.07,0.10802139037433144,1.009999999999982,F
2779,0.9999,9,0.08,0.1219251336898392,1.1399999999999775,D
2780,0.9999,9,0.09,0.13582887700534715,1.2699999999999747,D
2781,0.9999,9,0.1,0.13906581740976579,1.309999999999972,D
2782,0.9999,9,0.11,0.17551462621885053,1.6199999999999637,D
2783,0.9999,9,0.12,0.1874322860238344,1.7299999999999631,D
2784,0.9999,9,0.13,0.18395721925133607,1.7199999999999633,D
2785,0.9999,9,0.14,0.21018418201516692,1.9399999999999586,D
2786,0.9999,9,0.15,0.23304157549234022,2.1299999999999546,D
2787,0.9999,9,0.16,0.24671052631578827,2.249999999999952,D
2788,0.9999,9,0.17,0.24268689057421336,2.2399999999999523,D
2789,0.9999,9,0.18,0.25243770314192726,2.3299999999999503,D
2790,0.9999,9,0.19,0.25809935205183443,2.3899999999999473,D
2791,0.9999,9,0.2,0.27302275189599023,2.519999999999948,D
2792,0.9999,9,0.21,0.29824561403508626,2.719999999999942,D
2793,0.9999,9,0.22,0.3052516411378541,2.7899999999999405,D
2794,0.9999,9,0.23,0.31400437636761336,2.869999999999939,D
2795,0.9999,9,0.24,0.31094257854821067,2.869999999999937,D
2796,0.9999,9,0.25,0.32069339111592476,2.959999999999937,D
2797,0.9999,9,0.26,0.3250539956803442,3.0099999999999376,D
2798,0.9999,9,0.27,0.3391115926327174,3.1299999999999297,D
2799,0.9999,9,0.28,0.3477789815817966,3.20999999999993,D
2800,0.9999,9,0.29,0.3575297941495105,3.299999999999928,D
2801,0.9999,9,0.3,0.3661971830985898,3.379999999999928,D
2802,0.9999,9,0.31,0.37594799566630394,3.469999999999928,D
2803,0.9999,9,0.32,0.38461538461538297,3.549999999999926,D
2804,0.9999,9,0.33,0.3943661971830965,3.6399999999999206,D
2805,0.9999,9,0.34,0.39848812095032204,3.6899999999999213,D
2806,0.9999,9,0.35,0.408207343412525,3.7799999999999194,D
2807,0.9999,9,0.36,0.41075268817204125,3.8199999999999203,D
2808,0.9999,9,0.37,0.41434689507494515,3.869999999999923,D
2809,0.9999,9,0.38,0.423982869379013,3.9599999999999156,D
2810,0.9999,9,0.39,0.42643923240937964,3.9999999999999147,D
2811,0.9999,9,0.4,0.4360341151385907,4.089999999999913,D
2812,0.9999,9,0.41,0.4440894568690077,4.169999999999913,D
2813,0.9999,9,0.42,0.44550264550264324,4.2099999999999085,D
2814,0.9999,9,0.43,0.4191176470588218,3.9899999999999167,B
2815,0.9999,9,0.44,0.3831578947368405,3.639999999999924,B
2816,0.9999,9,0.45,0.3441762854144794,3.2799999999999336,B
2817,0.9999,9,0.46,0.27942681678607856,2.729999999999942,B
2818,0.9999,9,0.47,0.24541751527494815,2.4099999999999504,B
2819,0.9999,9,0.48,0.2282497441146356,2.2299999999999525,B
2820,0.9999,9,0.49,0.17899999999999922,1.7899999999999618,B
2821,0.9999,9,0.5,0.16666666666666574,1.6599999999999628,B
2822,0.9999,9,0.51,0.14699999999999935,1.4699999999999687,B
2823,0.9999,9,0.52,0.12252964426877416,1.2399999999999736,B
2824,0.9999,9,0.53,0.108161258603736,1.0999999999999766,B
2825,0.9999,9,0.54,0.08317214700193405,0.8599999999999834,B
2826,0.9999,9,0.55,0.07514450867051972,0.7799999999999816,B
2827,0.9999,9,0.56,0.06303724928366754,0.6599999999999877,B
2828,0.9999,9,0.57,0.050991501416430204,0.5399999999999867,B
2829,0.9999,9,0.58,0.054924242424242195,0.5799999999999876,B
2830,0.9999,9,0.59,0.04788732394366195,0.5099999999999909,B
2831,0.9999,9,0.6,0.03703703703703705,0.39999999999999325,B
2832,0.9999,9,0.61,0.020871143375680332,0.22999999999999332,B
2833,0.9999,9,0.62,0.0008849557522123858,0.009999999999999787,B
2834,0.9999,9,0.63,-0.00871080139372819,-0.09999999999999787,B
2835,0.9999,9,0.64,-0.012919896640826673,-0.14999999999999503,B
2836,0.9999,9,0.65,-0.024513947590870725,-0.2899999999999956,B
2837,0.9999,9,0.66,-0.006825938566553027,-0.08000000000000007,B
2838,0.9999,9,0.67,-0.01839464882943137,-0.2199999999999953,B
2839,0.9999,9,0.68,-0.0373983739837397,-0.4599999999999902,B
2840,0.9999,9,0.69,-0.04549082202713458,-0.5699999999999861,B
2841,0.9999,9,0.7,-0.07503828483920329,-0.9799999999999773,B
2842,0.9999,9,0.71,-0.07715582450832058,-1.01999999999998,B
2843,0.9999,9,0.72,-0.09331373989713454,-1.2699999999999783,B
2844,0.9999,9,0.73,-0.10473457675753195,-1.4599999999999689,B
2845,0.9999,9,0.74,-0.11562718990889943,-1.6499999999999648,B
2846,0.9999,9,0.75,-0.14295302013422753,-2.129999999999951,B
2847,0.9999,9,0.76,-0.15157480314960595,-2.3099999999999525,A
2848,0.9999,9,0.77,-0.1856697819314642,-2.979999999999947,A
2849,0.9999,9,0.78,-0.18707692307692447,-3.0399999999999743,A
2850,0.9999,9,0.79,-0.20476190476191086,-3.440000000000067,A
2851,0.9999,9,0.8,-0.2332576617480253,-4.110000000000195,A
2852,0.9999,9,0.81,-0.2602813852814023,-4.810000000000338,A
2853,0.9999,9,0.82,-0.27780678851176976,-5.320000000000444,A
2854,0.9999,9,0.83,-0.30244145490784713,-6.070000000000594,A
2855,0.9999,9,0.84,-0.33785046728974855,-7.230000000000803,A
2856,0.9999,9,0.85,-0.3610863757791948,-8.110000000000971,A
2857,0.9999,9,0.86,-0.385623678646969,-9.120000000001163,A
2858,0.9999,9,0.87,-0.42070051160963984,-10.690000000001442,A
2859,0.9999,9,0.88,-0.46482412060305484,-12.950000000001832,A
2860,0.9999,9,0.89,-0.5027988146197315,-15.270000000002227,A
2861,0.9999,9,0.9,-0.5348130130739198,-17.590000000002302,A
2862,0.9999,9,0.91,-0.5786471067644883,-21.30000000000154,A
2863,0.9999,9,0.92,-0.6160801564027482,-25.21000000000072,A
2864,0.9999,9,0.93,-0.6538461538461557,-30.0899999999997,A
2865,0.9999,9,0.94,-0.6926299752428051,-36.3699999999984,A
2866,0.9999,9,0.95,-0.7288697381504692,-43.97999999999681,A
2867,0.9999,9,0.96,-0.9900815217391304,-72.87000000000074,F
2868,0.9999,9,0.97,-0.989803505045142,-93.19000000001128,C
2869,0.9999,9,0.98,-0.9802546313943777,-128.5800000000257,C
2870,0.9999,9,0.99,-0.9906757349714778,-180.61999999997917,F
2871,0.9999,10,0.01,-0.1251461988304088,-1.069999999999978,F
2872,0.9999,10,0.02,-0.18057142857142738,-1.5799999999999637,F
2873,0.9999,10,0.03,0.045989304812834204,0.4299999999999926,D
2874,0.9999,10,0.04,0.07692307692307655,0.7099999999999849,D
2875,0.9999,10,0.05,0.10393873085339118,0.9499999999999797,D
2876,0.9999,10,0.06,0.0229999999999999,0.2299999999999951,D
2877,0.9999,10,0.07,0.10909090909090897,1.0199999999999818,D
2878,0.9999,10,0.08,0.136511375947995,1.2599999999999731,D
2879,0.9999,10,0.09,0.12738853503184652,1.1999999999999744,D
2880,0.9999,10,0.1,0.16251354279523214,1.499999999999968,D
2881,0.9999,10,0.11,0.17551462621885053,1.6199999999999637,D
2882,0.9999,10,0.12,0.17219251336898336,1.6099999999999675,D
2883,0.9999,10,0.13,0.18415417558886427,1.7199999999999633,D
2884,0.9999,10,0.14,0.22478070175438486,2.0499999999999563,D
2885,0.9999,10,0.15,0.23304157549234022,2.1299999999999546,D
2886,0.9999,10,0.16,0.23185265438786454,2.1399999999999544,D
2887,0.9999,10,0.17,0.23866090712742866,2.209999999999953,D
2888,0.9999,10,0.18,0.25243770314192726,2.3299999999999503,D
2889,0.9999,10,0.19,0.27741228070175283,2.5299999999999443,D
2890,0.9999,10,0.2,0.28555798687089595,2.609999999999946,D
2891,0.9999,10,0.21,0.2954048140043749,2.6999999999999424,D
2892,0.9999,10,0.22,0.28725701943844356,2.6599999999999433,D
2893,0.9999,10,0.23,0.31400437636761336,2.869999999999939,D
2894,0.9999,10,0.24,0.3238512035010923,2.959999999999935,D
2895,0.9999,10,0.25,0.33260393873085176,3.039999999999935,D
2896,0.9999,10,0.26,0.34245076586433115,3.129999999999935,D
2897,0.9999,10,0.27,0.3512035010940898,3.209999999999928,D
2898,0.9999,10,0.28,0.36105032822756916,3.299999999999928,D
2899,0.9999,10,0.29,0.3698030634573286,3.379999999999928,D
2900,0.9999,10,0.3,0.3785557986870879,3.4599999999999262,D
2901,0.9999,10,0.31,0.37486457204766904,3.459999999999928,D
2902,0.9999,10,0.32,0.3835319609967481,3.5399999999999263,D
2903,0.9999,10,0.33,0.3921993499458267,3.619999999999921,D
2904,0.9999,10,0.34,0.400866738894906,3.699999999999921,D
2905,0.9999,10,0.35,0.4106175514626201,3.789999999999921,D
2906,0.9999,10,0.36,0.4131607335490813,3.82999999999992,D
2907,0.9999,10,0.37,0.4233261339092856,3.91999999999992,D
2908,0.9999,10,0.38,0.4377031419284919,4.039999999999914,D
2909,0.9999,10,0.39,0.44480519480519265,4.109999999999912,D
2910,0.9999,10,0.4,0.45346320346320107,4.189999999999909,D
2911,0.9999,10,0.41,0.4600431965442742,4.259999999999909,D
