,R,rho,error A,error B,error C,error D,error E,error F,runtime A,runtime B,runtime C,runtime D,runtime E,runtime F
363,4,0.67,0.10692305607900612,0.07108496049610251,0.07731253607211802,0.46315201673931305,0.086369913437619,0.08432173750879672,7803.178504538024,10583.434054190993,386.1636137799942,5539.4945540900235,10471.375574393896,68.0959992829994
364,4,0.68,0.10114229301009171,0.06982549747545029,0.07614354697312163,0.4664710525105876,0.0867781279129731,0.08458443647106653,7811.89384462498,10563.23909873498,399.17005252100347,5615.572184955992,10666.712347530993,64.7396668179972
365,4,0.69,0.08660519700555254,0.07756161899045018,0.08385638843108557,0.4792685842285805,0.08431327529863865,0.08214211757170219,7680.357028095983,10640.980244378006,376.057902696004,5498.253963702009,10474.316886086015,63.62220709099711
366,4,0.7,0.08210952981474988,0.07562582699106396,0.08176525437803832,0.4829031985842538,0.08537322969018055,0.08314352682207302,7674.245020984963,10747.83305006701,390.1400593220169,5589.472398351005,10456.457208553096,38.36398435699812
367,4,0.71,0.0744828091858455,0.07660262750483889,0.0824352541023018,0.4899888338590621,0.08674870772303848,0.08458272860074979,7690.100105597987,10592.524031410983,408.2490664070065,5598.281426132016,10534.194742004038,32.51797744700161
368,4,0.72,0.0653511131092723,0.08146996723265236,0.08682415231804097,0.5015366640059227,0.08429333859847683,0.08228117067479238,7795.215169660049,10556.397012949019,414.8808371220075,5531.570691591012,10726.208415869973,32.090074834999534
369,4,0.73,0.05932448947437606,0.08355815808480367,0.08824172574588195,0.5109144954913211,0.08300637915438823,0.08119062864763855,7645.406239723961,10563.70468383102,395.7980260190088,5527.460260599968,10634.904139262972,32.30567801900179
370,4,0.74,0.053608636804374624,0.083849494797285,0.0876501111408934,0.5191469925537066,0.08419848577629695,0.08269268526139857,7750.082739088974,10477.743600816992,404.0615219449974,5515.484119070985,10496.045959251,39.62546386899703
371,4,0.75,0.04955451687965134,0.08133060085578618,0.08401720857095565,0.5252687099371058,0.0862161135934619,0.08511323921666525,7638.628306683037,10587.130675562017,357.7221083370097,5602.89310966403,10515.45469923294,60.79627699499907
372,4,0.76,0.046101999815442184,0.0788259729723375,0.08015175097758466,0.5321584238148184,0.08902515957173922,0.08847009844634396,7599.218676524935,10588.815466717992,532.6611644109944,5569.292670171009,10494.41133073694,61.235128674001324
373,4,0.77,0.04179135402523528,0.08791363621195238,0.08762114285710658,0.551455694205975,0.08350777845200215,0.08364669352418332,7666.955243772011,10476.006929653988,509.00833855301613,5567.819914607971,10183.870213746908,66.8601582759984
374,4,0.78,0.04073380388641898,0.08955506542674056,0.08738457652253781,0.5641919307652091,0.08195055147884169,0.08291338065007597,7573.428408237989,10659.975830026991,435.5524380579882,5657.570489972016,10458.972340913024,32.478157535999344
375,4,0.79,0.03705771476661052,0.08407092452622596,0.079773029842854,0.5707672402411658,0.08696001282025989,0.08891800646782409,7708.708197252009,10541.522626677004,403.94984883602586,5525.568577303959,10202.140457904898,32.38313061399822
376,4,0.8,0.03988234143827575,0.09077059710556779,0.08412486908052992,0.5905813404879363,0.08127485628141626,0.08432242361255093,7670.67799937399,10644.987641646003,399.6971566660213,5562.514234711998,10235.340695656021,32.319180209000486
377,4,0.81,0.040429841563561275,0.09079481341429928,0.08163668201341803,0.6048775948706826,0.0810489324221785,0.08533145964781706,7819.581657664967,10419.796186827996,416.3447450509994,5490.610086890985,10361.843339926912,32.26803799300251
378,4,0.82,0.044530837019055365,0.09603862557856513,0.08429712039282782,0.6256672444773279,0.07720702607331985,0.08272798466688752,7746.797077352996,10527.660493830044,419.1818107150029,5589.8964408320035,10232.331303335028,52.76206044699938
